0,3.75334953863669,0.01,0.001
1,13.41530222503464,0.01,0.001
2,8.581451916585399,0.01,0.001
3,8.581451916585399,0.01,0.001
4,8.581451916585399,0.01,0.001
5,8.581451916585399,0.01,0.001
6,8.581451916585399,0.01,0.001
7,8.581451916585399,0.01,0.001
8,7.532089007914877,0.01,0.001
9,6.9705980250502115,0.01,0.001
10,6.9705980250502115,0.01,0.001
11,6.9705980250502115,0.01,0.001
12,0.8057889710329427,0.01,0.001
13,0.8057889710329427,0.01,0.001
14,0.8057889710329427,0.01,0.001
15,3.198116247980462,0.01,0.001
16,3.198116247980462,0.01,0.001
17,3.198116247980462,0.01,0.001
18,3.198116247980462,0.01,0.001
19,3.198116247980462,0.01,0.001
20,3.198116247980462,0.01,0.001
21,4.947199691293782,0.01,0.001
22,4.947199691293782,0.01,0.001
23,4.947199691293782,0.01,0.001
24,4.947199691293782,0.01,0.001
25,4.947199691293782,0.01,0.001
26,4.947199691293782,0.01,0.001
27,0.1,0.01,0.001
28,10.026416624480047,0.01,0.001
29,10.026416624480047,0.01,0.001
30,10.026416624480047,0.01,0.001
31,10.026416624480047,0.01,0.001
32,5.247241757196226,0.01,0.001
33,5.247241757196226,0.01,0.001
34,5.247241757196226,0.01,0.001
35,5.247241757196226,0.01,0.001
36,5.247241757196226,0.01,0.001
37,5.247241757196226,0.01,0.001
38,7.247050628474676,0.01,0.001
39,7.247050628474676,0.01,0.001
40,7.247050628474676,0.01,0.001
41,7.247050628474676,0.01,0.001
42,7.247050628474676,0.01,0.001
43,7.247050628474676,0.01,0.001
44,10.085377453508992,0.01,0.001
45,10.085377453508992,0.01,0.001
46,10.085377453508992,0.01,0.001
47,10.085377453508992,0.01,0.001
48,10.085377453508992,0.01,0.001
49,10.085377453508992,0.01,0.001
