0,4.693334834223501,0,0.001
1,4.693334834223501,0,0.001
2,4.693334834223501,0,0.001
3,4.693334834223501,0,0.001
4,0.1,0,0.001
5,0.1,0,0.001
6,0.1,0,0.001
7,0.1,0,0.001
8,7.054916606963472,0,0.001
9,7.054916606963472,0,0.001
10,7.054916606963472,0,0.001
11,7.054916606963472,0,0.001
12,6.3382903932351855,0,0.001
13,9.052571617310788,0,0.001
14,9.052571617310788,0,0.001
15,5.9419307480165315,0,0.001
16,5.9419307480165315,0,0.001
17,9.45410003679989,0,0.001
18,9.45410003679989,0,0.001
19,6.739532215062543,0,0.001
20,7.621613635246111,0,0.001
21,7.621613635246111,0,0.001
22,7.621613635246111,0,0.001
23,7.621613635246111,0,0.001
24,2.6019416058768563,0,0.001
25,6.07067517729275,0,0.001
26,6.07067517729275,0,0.001
27,4.621340133285242,0,0.001
28,4.621340133285242,0,0.001
29,4.621340133285242,0,0.001
30,4.621340133285242,0,0.001
31,12.626908598550047,0,0.001
32,12.626908598550047,0,0.001
33,1.9003666766076845,0,0.001
34,1.9003666766076845,0,0.001
35,9.28125518577092,0,0.001
36,9.28125518577092,0,0.001
37,9.28125518577092,0,0.001
38,9.28125518577092,0,0.001
39,5.956890085656908,0,0.001
40,5.956890085656908,0,0.001
41,5.956890085656908,0,0.001
42,5.956890085656908,0,0.001
43,4.173935596225603,0,0.001
44,6.202792520763081,0,0.001
45,6.202792520763081,0,0.001
46,6.202792520763081,0,0.001
47,8.71127441970256,0,0.001
48,8.71127441970256,0,0.001
49,8.71127441970256,0,0.001
