0,9.417042199528106,0.01,0.001
1,0.1,0.01,0.001
2,0.1,0.01,0.001
3,0.1,0.01,0.001
4,5.27772231065463,0.01,0.001
5,5.27772231065463,0.01,0.001
6,5.27772231065463,0.01,0.001
7,8.422273033799453,0.01,0.001
8,8.422273033799453,0.01,0.001
9,8.422273033799453,0.01,0.001
10,1.5105215434287116,0.01,0.001
11,1.5105215434287116,0.01,0.001
12,1.5105215434287116,0.01,0.001
13,4.1948526623581515,0.01,0.001
14,4.1948526623581515,0.01,0.001
15,7.545992158979979,0.01,0.001
16,7.545992158979979,0.01,0.001
17,7.545992158979979,0.01,0.001
18,8.081034463853522,0.01,0.001
19,8.081034463853522,0.01,0.001
20,8.081034463853522,0.01,0.001
21,3.853712975929973,0.01,0.001
22,9.447542184807826,0.01,0.001
23,9.447542184807826,0.01,0.001
24,9.447542184807826,0.01,0.001
25,3.051140081182548,0.01,0.001
26,0.1,0.01,0.001
27,0.1,0.01,0.001
28,8.53524123452819,0.01,0.001
29,8.53524123452819,0.01,0.001
30,8.53524123452819,0.01,0.001
31,0.2542218063194799,0.01,0.001
32,0.2542218063194799,0.01,0.001
33,0.2542218063194799,0.01,0.001
34,5.173704120143296,0.01,0.001
35,15.674280559142852,0.01,0.001
36,15.674280559142852,0.01,0.001
37,15.674280559142852,0.01,0.001
38,0.1,0.01,0.001
39,0.1,0.01,0.001
40,0.1,0.01,0.001
41,10.46233389597447,0.01,0.001
42,10.46233389597447,0.01,0.001
43,10.780131980528498,0.01,0.001
44,0.1,0.01,0.001
45,0.1,0.01,0.001
46,0.1,0.01,0.001
47,1.3013814519328584,0.01,0.001
48,1.3013814519328584,0.01,0.001
49,1.3013814519328584,0.01,0.001
