0,17.025972222856893,0.01,0.001
1,20.56808857513593,0.01,0.001
2,20.56808857513593,0.01,0.001
3,20.56808857513593,0.01,0.001
4,14.88567661353497,0.01,0.001
5,14.88567661353497,0.01,0.001
6,14.88567661353497,0.01,0.001
7,14.649652380634537,0.01,0.001
8,14.649652380634537,0.01,0.001
9,14.649652380634537,0.01,0.001
10,16.729498462663166,0.01,0.001
11,11.065185026023627,0.01,0.001
12,14.108102023200878,0.01,0.001
13,14.108102023200878,0.01,0.001
14,14.108102023200878,0.01,0.001
15,17.61472615046272,0.01,0.001
16,12.604097779568878,0.01,0.001
17,12.604097779568878,0.01,0.001
18,11.674666907421258,0.01,0.001
19,11.674666907421258,0.01,0.001
20,11.674666907421258,0.01,0.001
21,14.06524965954577,0.01,0.001
22,10.542509136960852,0.01,0.001
23,20.080697867610695,0.01,0.001
24,20.080697867610695,0.01,0.001
25,20.080697867610695,0.01,0.001
26,20.246584771438535,0.01,0.001
27,8.619426427590897,0.01,0.001
28,13.840684395019252,0.01,0.001
29,13.840684395019252,0.01,0.001
30,5.296387666754537,0.01,0.001
31,5.296387666754537,0.01,0.001
32,5.296387666754537,0.01,0.001
33,14.483325621087824,0.01,0.001
34,14.483325621087824,0.01,0.001
35,14.483325621087824,0.01,0.001
36,12.063406684908882,0.01,0.001
37,12.063406684908882,0.01,0.001
38,12.063406684908882,0.01,0.001
39,3.4969664342220383,0.01,0.001
40,3.4969664342220383,0.01,0.001
41,3.4969664342220383,0.01,0.001
42,11.439768304954203,0.01,0.001
43,11.439768304954203,0.01,0.001
44,11.439768304954203,0.01,0.001
45,9.715831160501901,0.01,0.001
46,10.172731895032799,0.01,0.001
47,1.6663622246247636,0.01,0.001
48,1.6663622246247636,0.01,0.001
49,1.6663622246247636,0.01,0.001
